invoice_number,vendor,amount,date,file_path,days_overdue,duplicate_count,department,payment_term,label
7865,Mendez-Graham,49902.98,2023-06-10,data/invoices/INV-07865.pdf,3,6,Admin,Net 15,1
2036,Anderson-Bailey,13851.34,2023-06-10,data/invoices/INV-02036.pdf,12,1,Admin,Net 60,0
4040,Smith-Bell,6539.71,2023-02-09,data/invoices/INV-04040.pdf,12,1,Operations,Immediate,0
6876,"Shields, Cochran and Adams",2134.55,2023-08-26,data/invoices/INV-06876.pdf,15,1,Legal,Immediate,0
9355,"Gregory, Kim and Martinez",144680.06,2023-12-05,data/invoices/INV-09355.pdf,0,4,Operations,Net 15,1
1973,Rodriguez-Graham,6584.14,2023-02-09,data/invoices/INV-01973.pdf,5,1,Legal,Net 15,0
5073,"Mitchell, Nelson and Flores",21228.42,2024-01-24,data/invoices/INV-05073.pdf,5,1,Admin,Immediate,0
2100,"Thomas, Lee and Greene",21095.4,2023-07-15,data/invoices/INV-02100.pdf,4,1,Finance,Net 30,0
1500,Davis Group,11120.39,2023-01-15,data/invoices/INV-01500.pdf,10,1,Admin,Net 60,0
9613,"Marshall, Dominguez and Welch",91065.94,2024-03-09,data/invoices/INV-09613.pdf,1,3,Legal,Net 60,1
653,Fernandez and Sons,5767.52,2023-07-24,data/invoices/INV-00653.pdf,8,1,Admin,Net 15,0
171,"Carlson, Hooper and Wall",22629.03,2023-06-11,data/invoices/INV-00171.pdf,2,1,Operations,Net 90,0
4086,Arnold Ltd,8654.4,2023-11-16,data/invoices/INV-04086.pdf,3,1,Marketing,Net 90,0
243,"Woods, Calhoun and Schmidt",20463.2,2023-12-18,data/invoices/INV-00243.pdf,2,1,Marketing,Net 60,0
5711,Sanders-Espinoza,9823.58,2023-08-16,data/invoices/INV-05711.pdf,14,1,Marketing,Net 60,0
6973,Brown-Wall,9788.91,2024-05-09,data/invoices/INV-06973.pdf,14,1,Legal,Net 90,0
2757,Crosby-Ramirez,12958.89,2023-11-04,data/invoices/INV-02757.pdf,13,1,IT,Net 30,0
6885,"Mcclure, Ward and Lee",12292.49,2023-08-26,data/invoices/INV-06885.pdf,3,1,Legal,Net 30,0
5447,"Mckee, Gardner and Davenport",13303.59,2023-05-31,data/invoices/INV-05447.pdf,12,1,Legal,Net 30,0
2077,Armstrong-Andrews,19240.18,2023-09-04,data/invoices/INV-02077.pdf,12,1,Operations,Immediate,0
4104,Schroeder-Kramer,11651.03,2023-03-07,data/invoices/INV-04104.pdf,9,1,Operations,Net 30,0
9560,"Brown, Romero and Collins",95169.02,2023-07-06,data/invoices/INV-09560.pdf,1,2,Marketing,Net 60,1
7572,"Taylor, Wright and Davidson",113173.54,2024-06-02,data/invoices/INV-07572.pdf,3,3,IT,Immediate,1
9467,"Marshall, Dominguez and Welch",40744.34,2023-10-19,data/invoices/INV-09467.pdf,0,3,IT,Immediate,1
4895,"Woods, Calhoun and Schmidt",1549.79,2023-04-18,data/invoices/INV-04895.pdf,12,1,Legal,Immediate,0
6693,"Morales, Thomas and Schultz",2029.43,2023-09-12,data/invoices/INV-06693.pdf,3,1,Operations,Net 30,0
8055,Lee-Cooke,66180.3,2024-01-30,data/invoices/INV-08055.pdf,2,5,HR,Immediate,1
5390,Ramirez Group,24844.35,2023-04-22,data/invoices/INV-05390.pdf,12,1,IT,Net 90,0
9374,Cook and Sons,138180.9,2024-06-06,data/invoices/INV-09374.pdf,2,4,Operations,Net 60,1
8022,"Conner, Li and Santiago",75390.48,2024-06-24,data/invoices/INV-08022.pdf,0,6,Operations,Immediate,1
8605,Mendez and Sons,149913.93,2023-11-26,data/invoices/INV-08605.pdf,1,3,Operations,Net 15,1
4481,Howard-Jordan,4741.11,2023-09-09,data/invoices/INV-04481.pdf,2,1,Legal,Net 30,0
8327,Berry-Mckinney,65667.78,2023-09-30,data/invoices/INV-08327.pdf,1,2,HR,Net 15,1
4079,Hickman Ltd,21733.07,2023-12-22,data/invoices/INV-04079.pdf,2,1,Finance,Net 90,0
641,Warner-Gibson,6430.38,2023-12-19,data/invoices/INV-00641.pdf,9,1,HR,Net 30,0
1271,Gomez-Jenkins,14336.19,2024-03-26,data/invoices/INV-01271.pdf,1,1,HR,Net 60,0
2779,Jones LLC,3566.89,2023-07-31,data/invoices/INV-02779.pdf,14,1,HR,Net 60,0
9498,Acosta Inc,99535.73,2024-02-11,data/invoices/INV-09498.pdf,3,2,IT,Immediate,1
3862,Moore-Collins,15489.81,2023-08-12,data/invoices/INV-03862.pdf,13,1,Legal,Net 15,0
3481,"Hernandez, Martinez and Weber",1784.07,2023-11-18,data/invoices/INV-03481.pdf,4,1,Marketing,Net 90,0
1535,"Harrison, Johnson and Roberts",18019.08,2024-01-13,data/invoices/INV-01535.pdf,1,1,Legal,Immediate,0
326,Hernandez Inc,4087.92,2023-04-10,data/invoices/INV-00326.pdf,12,1,Finance,Net 90,0
2339,"Garcia, Martin and Jenkins",14964.32,2024-06-02,data/invoices/INV-02339.pdf,9,1,Admin,Net 15,0
3981,"Barnett, Rogers and Snyder",17306.48,2024-02-02,data/invoices/INV-03981.pdf,7,1,Operations,Net 15,0
6878,Kerr-Evans,18697.06,2023-01-20,data/invoices/INV-06878.pdf,6,1,HR,Net 30,0
4055,Hernandez Inc,1400.38,2024-06-12,data/invoices/INV-04055.pdf,15,1,Finance,Net 60,0
2238,Warner-Gibson,7723.42,2024-01-20,data/invoices/INV-02238.pdf,1,1,IT,Net 30,0
7107,"Lopez, Jacobs and Mason",103866.03,2023-04-06,data/invoices/INV-07107.pdf,3,4,Operations,Net 60,1
9669,"Huang, Cole and Pacheco",58280.98,2023-10-30,data/invoices/INV-09669.pdf,2,3,Finance,Immediate,1
4746,"Graham, Olsen and Costa",24545.68,2024-01-11,data/invoices/INV-04746.pdf,11,1,Operations,Net 60,0
865,Wilson-Jones,14046.89,2023-11-28,data/invoices/INV-00865.pdf,14,1,Finance,Net 15,0
6204,Nolan and Sons,17904.39,2024-02-29,data/invoices/INV-06204.pdf,4,1,Admin,Net 30,0
5509,Meadows PLC,16255.98,2023-11-03,data/invoices/INV-05509.pdf,7,1,HR,Net 30,0
7430,Johnson-Wood,48524.23,2023-01-09,data/invoices/INV-07430.pdf,3,2,Marketing,Net 30,1
372,"Hernandez, Thompson and Boyd",12097.08,2023-11-12,data/invoices/INV-00372.pdf,0,1,Operations,Net 90,0
6297,Salazar-Ball,2343.12,2023-07-31,data/invoices/INV-06297.pdf,10,1,Legal,Net 60,0
5552,"Brown, Valdez and Lucas",13279.65,2023-05-01,data/invoices/INV-05552.pdf,7,1,Legal,Net 15,0
5724,Dudley Group,5444.76,2023-05-31,data/invoices/INV-05724.pdf,15,1,Operations,Net 60,0
5900,Strickland-Palmer,17350.97,2023-11-12,data/invoices/INV-05900.pdf,3,1,Admin,Immediate,0
9288,"Richardson, Edwards and Ramirez",50985.72,2024-01-07,data/invoices/INV-09288.pdf,1,4,Marketing,Net 90,1
7872,"Butler, Beck and Miller",47836.6,2023-01-12,data/invoices/INV-07872.pdf,3,2,Admin,Net 90,1
2365,Gonzalez Group,3300.72,2023-12-30,data/invoices/INV-02365.pdf,5,1,Legal,Immediate,0
3214,"Mcdaniel, Bentley and Mclaughlin",23178.95,2023-06-21,data/invoices/INV-03214.pdf,4,1,IT,Net 30,0
912,Davis Ltd,7130.95,2023-03-03,data/invoices/INV-00912.pdf,9,1,HR,Net 15,0
9048,Cox LLC,143813.95,2024-03-14,data/invoices/INV-09048.pdf,2,4,Operations,Net 30,1
9791,"Fuller, Ingram and Moss",109067.38,2024-06-15,data/invoices/INV-09791.pdf,0,3,IT,Net 60,1
7290,"Hale, Myers and Larson",124894.16,2023-06-09,data/invoices/INV-07290.pdf,2,3,IT,Immediate,1
9959,Carlson-Smith,136024.9,2023-04-17,data/invoices/INV-09959.pdf,0,4,Marketing,Net 15,1
6537,"Sanford, Rivera and Garcia",12215.74,2023-12-21,data/invoices/INV-06537.pdf,9,1,HR,Net 15,0
9193,Young-Allen,46036.32,2023-12-25,data/invoices/INV-09193.pdf,1,3,Operations,Net 15,1
1424,"Robinson, Jones and Welch",4537.82,2023-11-13,data/invoices/INV-01424.pdf,10,1,Finance,Net 90,0
9808,"Rosales, Mitchell and Hines",121019.74,2024-05-31,data/invoices/INV-09808.pdf,0,6,Operations,Net 60,1
480,Navarro-Munoz,14745.65,2024-06-10,data/invoices/INV-00480.pdf,3,1,HR,Immediate,0
663,"Wright, Garcia and Deleon",20559.14,2023-07-07,data/invoices/INV-00663.pdf,3,1,Operations,Immediate,0
4477,"Pugh, Henderson and Moon",11269.8,2024-03-06,data/invoices/INV-04477.pdf,13,1,Finance,Net 30,0
8983,"Gregory, Kim and Martinez",40847.97,2023-05-25,data/invoices/INV-08983.pdf,1,5,Marketing,Immediate,1
8078,Paul-Kline,147805.59,2024-05-20,data/invoices/INV-08078.pdf,1,2,Admin,Net 30,1
2989,Burgess-Thompson,1375.18,2023-11-25,data/invoices/INV-02989.pdf,15,1,Admin,Net 90,0
1120,"Choi, Garcia and Farmer",20197.69,2023-03-09,data/invoices/INV-01120.pdf,6,1,Operations,Net 30,0
2777,Morales-Jones,17417.64,2023-05-17,data/invoices/INV-02777.pdf,6,1,Finance,Net 30,0
9836,Brown-Copeland,106861.92,2023-07-16,data/invoices/INV-09836.pdf,2,5,HR,Net 15,1
5004,Williams-Cook,8527.56,2024-02-28,data/invoices/INV-05004.pdf,14,1,Admin,Net 30,0
6650,"Alvarez, Joseph and West",10002.79,2023-09-11,data/invoices/INV-06650.pdf,10,1,HR,Net 15,0
7255,"Henderson, Cox and Cox",42387.23,2023-10-29,data/invoices/INV-07255.pdf,1,3,Finance,Immediate,1
4428,Frank-Bradley,1569.51,2023-11-04,data/invoices/INV-04428.pdf,3,1,Marketing,Net 90,0
7432,Moody-Taylor,86456.66,2024-03-24,data/invoices/INV-07432.pdf,0,4,Marketing,Immediate,1
3982,"Holmes, Williams and Wright",9825.83,2023-11-01,data/invoices/INV-03982.pdf,2,1,Marketing,Net 90,0
6352,Ortiz Ltd,11648.84,2024-03-09,data/invoices/INV-06352.pdf,15,1,Legal,Net 90,0
2894,Ramirez-Bean,19313.25,2023-05-27,data/invoices/INV-02894.pdf,6,1,Marketing,Net 90,0
2670,"Shields, Cochran and Adams",9976.86,2023-12-25,data/invoices/INV-02670.pdf,14,1,Operations,Immediate,0
3978,Bennett Group,13124.53,2024-06-19,data/invoices/INV-03978.pdf,8,1,Finance,Net 60,0
5260,"Simmons, Meadows and Griffin",2474.39,2024-03-27,data/invoices/INV-05260.pdf,9,1,Marketing,Immediate,0
280,"Ross, Robinson and Bright",10557.38,2024-04-29,data/invoices/INV-00280.pdf,8,1,IT,Net 60,0
6731,"Henderson, Ramirez and Lewis",6484.84,2023-11-08,data/invoices/INV-06731.pdf,15,1,HR,Net 15,0
6105,Bell-Lane,4219.16,2024-01-30,data/invoices/INV-06105.pdf,4,1,IT,Net 30,0
7021,"Marshall, Dominguez and Welch",130968.13,2024-03-17,data/invoices/INV-07021.pdf,3,5,Admin,Net 15,1
1695,"Simmons, Meadows and Griffin",3640.85,2023-01-14,data/invoices/INV-01695.pdf,1,1,HR,Net 60,0
8913,"Rosales, Mitchell and Hines",51280.08,2023-02-02,data/invoices/INV-08913.pdf,3,5,Legal,Net 90,1
3480,Valentine-Holland,16918.86,2024-03-01,data/invoices/INV-03480.pdf,12,1,Admin,Net 15,0
4417,Blake and Sons,1184.98,2024-02-22,data/invoices/INV-04417.pdf,5,1,HR,Net 15,0
7593,Ortiz-Morgan,95303.93,2024-03-09,data/invoices/INV-07593.pdf,2,6,Finance,Net 15,1
6283,"Avery, Horton and Fernandez",3963.33,2023-12-11,data/invoices/INV-06283.pdf,8,1,IT,Net 30,0
5604,George Group,17560.52,2023-03-02,data/invoices/INV-05604.pdf,0,1,Operations,Net 30,0
8620,Robertson-Hays,106896.37,2023-11-21,data/invoices/INV-08620.pdf,1,4,Operations,Net 90,1
7781,Robertson-Hays,107546.52,2023-12-26,data/invoices/INV-07781.pdf,2,6,HR,Net 15,1
4297,Castaneda-Ashley,15802.75,2023-08-05,data/invoices/INV-04297.pdf,7,1,Admin,Net 90,0
4594,Kane PLC,13284.28,2023-03-26,data/invoices/INV-04594.pdf,4,1,HR,Immediate,0
4845,Howard-Jordan,15927.77,2023-03-01,data/invoices/INV-04845.pdf,1,1,Legal,Net 30,0
2210,"Brennan, Wallace and Benson",14247.42,2023-04-04,data/invoices/INV-02210.pdf,6,1,Legal,Net 30,0
7606,"Carter, Garcia and Murphy",144170.21,2023-01-21,data/invoices/INV-07606.pdf,3,3,Operations,Net 60,1
5502,Warner-Gibson,13382.38,2023-01-28,data/invoices/INV-05502.pdf,3,1,HR,Net 90,0
185,"Daniels, Adkins and Brown",10144.61,2024-01-16,data/invoices/INV-00185.pdf,3,1,Legal,Net 60,0
4801,Garner-Thornton,9160.62,2023-01-23,data/invoices/INV-04801.pdf,11,1,HR,Net 15,0
4846,Stein-Silva,21426.54,2023-02-04,data/invoices/INV-04846.pdf,13,1,Finance,Immediate,0
2351,Reynolds Ltd,14895.0,2023-04-09,data/invoices/INV-02351.pdf,15,1,Marketing,Net 90,0
554,"Miller, Murphy and Craig",14068.43,2024-05-11,data/invoices/INV-00554.pdf,11,1,Marketing,Net 15,0
1398,White-Estes,20401.95,2023-08-15,data/invoices/INV-01398.pdf,7,1,Operations,Net 90,0
1385,Bell-Lane,24066.75,2023-10-24,data/invoices/INV-01385.pdf,5,1,IT,Net 30,0
9183,"Jimenez, Glass and Stone",89745.83,2023-11-24,data/invoices/INV-09183.pdf,2,3,Legal,Net 15,1
9818,Lowery-Kennedy,144987.83,2024-05-31,data/invoices/INV-09818.pdf,3,2,Operations,Net 90,1
298,Garcia-Jennings,14012.11,2023-11-04,data/invoices/INV-00298.pdf,5,1,Legal,Net 60,0
444,Reed Inc,20655.17,2024-02-23,data/invoices/INV-00444.pdf,15,1,HR,Net 90,0
7339,Dixon Inc,108504.59,2024-04-22,data/invoices/INV-07339.pdf,0,3,Operations,Net 15,1
2078,"Thomas, Murray and King",9519.8,2024-06-18,data/invoices/INV-02078.pdf,10,1,Marketing,Net 30,0
7816,Collins Group,99254.55,2023-08-23,data/invoices/INV-07816.pdf,2,4,IT,Net 90,1
2230,"Rivera, Johnson and Wiley",11792.99,2024-03-11,data/invoices/INV-02230.pdf,12,1,Admin,Immediate,0
2843,Novak PLC,3128.53,2024-06-12,data/invoices/INV-02843.pdf,8,1,Marketing,Net 60,0
2538,"Tapia, Vaughn and Lee",11966.26,2023-07-29,data/invoices/INV-02538.pdf,3,1,Legal,Net 30,0
8146,"Lamb, Martin and Kim",139818.37,2023-01-04,data/invoices/INV-08146.pdf,3,6,Legal,Net 60,1
9537,Jackson-Wallace,116786.2,2023-01-23,data/invoices/INV-09537.pdf,2,2,Marketing,Net 90,1
6444,Rodriguez-Graham,12708.62,2024-01-13,data/invoices/INV-06444.pdf,0,1,Admin,Net 15,0
3368,Duran LLC,12988.2,2023-01-29,data/invoices/INV-03368.pdf,11,1,Legal,Net 90,0
4487,Gomez-Jenkins,15550.58,2023-07-17,data/invoices/INV-04487.pdf,0,1,IT,Net 30,0
2579,"Branch, Torres and Oliver",5778.95,2024-05-12,data/invoices/INV-02579.pdf,7,1,IT,Immediate,0
1132,Strickland-Palmer,1987.63,2023-11-21,data/invoices/INV-01132.pdf,4,1,Operations,Net 90,0
4819,Walker LLC,2730.42,2023-06-21,data/invoices/INV-04819.pdf,10,1,Admin,Immediate,0
321,"Edwards, Baker and Anderson",9469.48,2023-02-21,data/invoices/INV-00321.pdf,9,1,Operations,Net 15,0
1372,Novak PLC,11488.42,2024-02-29,data/invoices/INV-01372.pdf,0,1,Admin,Net 15,0
4043,"Mcclure, Ward and Lee",5463.89,2024-06-21,data/invoices/INV-04043.pdf,12,1,HR,Net 60,0
9126,"Henderson, Cox and Cox",44479.45,2024-02-27,data/invoices/INV-09126.pdf,1,6,Admin,Net 15,1
5146,Russell Group,6218.26,2023-12-04,data/invoices/INV-05146.pdf,8,1,Operations,Net 90,0
908,Chambers and Sons,23774.58,2023-06-01,data/invoices/INV-00908.pdf,9,1,IT,Net 90,0
9427,Cooper Ltd,107542.85,2023-05-03,data/invoices/INV-09427.pdf,2,3,Legal,Net 15,1
3951,Duran LLC,4445.59,2024-05-12,data/invoices/INV-03951.pdf,1,1,Finance,Immediate,0
6146,Burgess-Thompson,18199.35,2023-02-08,data/invoices/INV-06146.pdf,6,1,Finance,Immediate,0
8887,Berry-Mckinney,76259.31,2023-10-09,data/invoices/INV-08887.pdf,2,2,Operations,Net 90,1
6696,"Alvarez, Joseph and West",8766.73,2023-07-01,data/invoices/INV-06696.pdf,15,1,Finance,Net 90,0
4978,"Tapia, Vaughn and Lee",17661.63,2024-05-10,data/invoices/INV-04978.pdf,4,1,HR,Net 90,0
6093,Ramirez Group,20872.83,2023-12-09,data/invoices/INV-06093.pdf,6,1,Admin,Net 90,0
8409,Brown Group,129958.57,2024-02-27,data/invoices/INV-08409.pdf,2,6,IT,Net 30,1
927,Hernandez Inc,5419.25,2023-05-30,data/invoices/INV-00927.pdf,0,1,Admin,Net 90,0
6144,Hernandez PLC,6139.07,2023-06-09,data/invoices/INV-06144.pdf,7,1,Finance,Immediate,0
16,"Clark, Guerrero and Moore",6919.06,2023-09-27,data/invoices/INV-00016.pdf,13,1,Marketing,Immediate,0
144,Doyle Ltd,10879.48,2024-05-22,data/invoices/INV-00144.pdf,9,1,Legal,Immediate,0
2364,"Morris, Thompson and Williams",10150.98,2024-04-30,data/invoices/INV-02364.pdf,4,1,Admin,Net 90,0
130,Williams-Cook,19616.64,2024-01-25,data/invoices/INV-00130.pdf,14,1,Operations,Net 90,0
1162,"Lucas, Parker and Alexander",20759.56,2023-01-14,data/invoices/INV-01162.pdf,4,1,Marketing,Net 90,0
7552,Mendez-Graham,138656.73,2023-04-28,data/invoices/INV-07552.pdf,2,5,Operations,Net 90,1
6130,"Rivera, Johnson and Wiley",8815.76,2024-05-08,data/invoices/INV-06130.pdf,15,1,Legal,Immediate,0
4666,Dean-Jimenez,17027.22,2024-05-02,data/invoices/INV-04666.pdf,11,1,Operations,Net 60,0
5661,"Wilson, Pena and Rich",3300.55,2023-03-26,data/invoices/INV-05661.pdf,10,1,Marketing,Net 15,0
6461,Mitchell-Jordan,20248.99,2023-03-28,data/invoices/INV-06461.pdf,2,1,Operations,Net 60,0
1877,Ruiz Ltd,24200.12,2023-06-16,data/invoices/INV-01877.pdf,9,1,Operations,Net 90,0
2489,Smith-Bell,9869.62,2024-04-29,data/invoices/INV-02489.pdf,2,1,IT,Immediate,0
5328,"Lee, Horton and Snyder",5926.87,2023-02-01,data/invoices/INV-05328.pdf,0,1,Marketing,Net 30,0
9362,Scott and Sons,66062.01,2024-02-29,data/invoices/INV-09362.pdf,3,2,IT,Net 90,1
1183,Arnold Ltd,17489.12,2024-03-30,data/invoices/INV-01183.pdf,7,1,Marketing,Immediate,0
6136,Meadows PLC,16447.65,2024-03-03,data/invoices/INV-06136.pdf,5,1,Marketing,Net 90,0
6378,"Beltran, Lozano and Mcgee",10135.78,2023-01-08,data/invoices/INV-06378.pdf,0,1,Admin,Net 90,0
1171,Stewart Ltd,1787.03,2024-06-09,data/invoices/INV-01171.pdf,1,1,Operations,Net 30,0
2183,Hughes-Alvarado,21930.05,2023-06-13,data/invoices/INV-02183.pdf,7,1,Operations,Net 30,0
3372,Patton-Jenkins,10175.39,2023-03-07,data/invoices/INV-03372.pdf,13,1,HR,Net 90,0
8041,Blackwell LLC,61615.84,2023-10-21,data/invoices/INV-08041.pdf,1,3,Finance,Net 90,1
1860,"Rodriguez, Figueroa and Sanchez",8562.7,2023-03-13,data/invoices/INV-01860.pdf,5,1,HR,Net 90,0
4861,Perry-Davis,18519.88,2023-07-10,data/invoices/INV-04861.pdf,15,1,Operations,Net 90,0
9256,Mendez and Sons,49203.71,2024-03-17,data/invoices/INV-09256.pdf,1,4,Operations,Net 15,1
8346,"Downs, Morris and Maddox",78044.78,2023-11-19,data/invoices/INV-08346.pdf,1,3,IT,Net 15,1
7348,"Rosales, Mitchell and Hines",141243.25,2023-04-12,data/invoices/INV-07348.pdf,3,6,Admin,Net 90,1
4865,"Thomas, Lee and Greene",12629.28,2024-04-06,data/invoices/INV-04865.pdf,7,1,HR,Net 15,0
9887,Berry-Mckinney,62181.21,2023-08-19,data/invoices/INV-09887.pdf,1,2,Finance,Net 15,1
6389,"Evans, Stewart and Walton",11479.91,2023-03-23,data/invoices/INV-06389.pdf,11,1,Operations,Immediate,0
3122,Lam LLC,20891.46,2023-07-04,data/invoices/INV-03122.pdf,6,1,Operations,Net 15,0
388,Ortiz Ltd,24334.97,2024-01-26,data/invoices/INV-00388.pdf,10,1,Legal,Immediate,0
7786,Collins Group,101050.41,2023-12-31,data/invoices/INV-07786.pdf,3,3,Finance,Net 30,1
1033,Arnold and Sons,7049.22,2023-10-15,data/invoices/INV-01033.pdf,8,1,Admin,Net 90,0
7853,Scott and Sons,134579.36,2023-02-20,data/invoices/INV-07853.pdf,3,4,Admin,Immediate,1
5419,Arnold Ltd,23150.37,2023-08-10,data/invoices/INV-05419.pdf,7,1,Legal,Net 60,0
932,Donovan-Harris,18088.46,2024-01-18,data/invoices/INV-00932.pdf,5,1,Admin,Immediate,0
4020,"Shields, Cochran and Adams",20990.17,2024-06-23,data/invoices/INV-04020.pdf,10,1,Admin,Net 30,0
692,"Schmidt, Hansen and Stewart",18084.98,2023-08-11,data/invoices/INV-00692.pdf,6,1,HR,Net 15,0
5299,Reed Inc,15541.8,2023-05-10,data/invoices/INV-05299.pdf,2,1,Admin,Net 15,0
6659,Duran LLC,16602.52,2023-09-13,data/invoices/INV-06659.pdf,13,1,Legal,Immediate,0
830,"Smith, Garrison and Thomas",7298.85,2023-06-09,data/invoices/INV-00830.pdf,2,1,Legal,Immediate,0
3499,"Phillips, Wagner and Jordan",11544.32,2024-02-28,data/invoices/INV-03499.pdf,8,1,Legal,Net 15,0
2082,Ramirez-Bean,6130.72,2023-07-15,data/invoices/INV-02082.pdf,12,1,Finance,Net 60,0
9441,Cook and Sons,76134.37,2023-08-06,data/invoices/INV-09441.pdf,0,6,Admin,Net 60,1
45,Lopez-Martinez,21432.22,2023-03-12,data/invoices/INV-00045.pdf,2,1,Legal,Net 60,0
3940,Moon-White,19166.39,2023-11-04,data/invoices/INV-03940.pdf,14,1,HR,Net 15,0
5258,"Pierce, Bell and Chavez",16456.17,2023-10-30,data/invoices/INV-05258.pdf,13,1,Admin,Net 30,0
8438,Cooper Ltd,95663.25,2023-02-11,data/invoices/INV-08438.pdf,3,2,IT,Net 15,1
4320,"Pierce, Bell and Chavez",16140.68,2023-11-24,data/invoices/INV-04320.pdf,13,1,Finance,Net 60,0
2966,"Shaw, Nelson and Martin",13176.67,2023-10-26,data/invoices/INV-02966.pdf,4,1,Finance,Net 15,0
3970,"Turner, Schneider and Johnson",9873.35,2023-08-19,data/invoices/INV-03970.pdf,12,1,Admin,Net 60,0
1188,Lee-Davis,9127.16,2024-02-18,data/invoices/INV-01188.pdf,3,1,HR,Immediate,0
285,Short-Garcia,14091.39,2023-11-25,data/invoices/INV-00285.pdf,3,1,IT,Net 90,0
8874,"Bentley, Lynch and Henderson",121189.86,2023-04-30,data/invoices/INV-08874.pdf,0,5,Finance,Net 30,1
4160,Meadows PLC,12218.55,2023-08-12,data/invoices/INV-04160.pdf,6,1,IT,Immediate,0
3093,Duran LLC,17232.79,2024-04-02,data/invoices/INV-03093.pdf,13,1,Legal,Immediate,0
4557,"Wood, Ramos and Sampson",5762.07,2023-03-04,data/invoices/INV-04557.pdf,0,1,Operations,Net 30,0
4585,"Smith, Gilmore and Johnston",12892.17,2023-04-28,data/invoices/INV-04585.pdf,12,1,Legal,Net 60,0
4324,"James, Stewart and Higgins",2267.05,2023-07-19,data/invoices/INV-04324.pdf,1,1,HR,Net 15,0
5505,"Lewis, Kennedy and Santana",10830.15,2024-02-16,data/invoices/INV-05505.pdf,4,1,Legal,Net 60,0
7075,Carlson-Smith,85717.76,2023-06-13,data/invoices/INV-07075.pdf,3,3,Admin,Net 15,1
3365,"Wood, Hunter and Peterson",24378.6,2023-07-11,data/invoices/INV-03365.pdf,11,1,Legal,Net 30,0
8026,Acosta Inc,94975.38,2023-05-14,data/invoices/INV-08026.pdf,1,3,Operations,Net 15,1
3196,"Beltran, Lozano and Mcgee",24095.59,2023-02-12,data/invoices/INV-03196.pdf,8,1,Finance,Net 60,0
8811,Cole-Palmer,40571.03,2024-01-27,data/invoices/INV-08811.pdf,3,5,Marketing,Net 15,1
970,"Mitchell, Nelson and Flores",16374.84,2023-10-16,data/invoices/INV-00970.pdf,8,1,Admin,Net 30,0
3735,Castaneda-Rodriguez,22140.21,2023-10-20,data/invoices/INV-03735.pdf,13,1,Finance,Immediate,0
926,Mccarthy Inc,23010.69,2023-11-22,data/invoices/INV-00926.pdf,2,1,Marketing,Net 15,0
9497,Scott and Sons,130929.95,2023-11-14,data/invoices/INV-09497.pdf,3,2,Legal,Net 15,1
6452,"Walter, Edwards and Rios",8691.78,2023-04-20,data/invoices/INV-06452.pdf,9,1,Operations,Net 30,0
8798,Cook and Sons,48537.42,2023-07-14,data/invoices/INV-08798.pdf,0,3,Legal,Immediate,1
2852,"Pugh, Henderson and Moon",22130.9,2023-09-12,data/invoices/INV-02852.pdf,6,1,Operations,Net 60,0
5181,Frank-Bradley,8503.86,2023-10-24,data/invoices/INV-05181.pdf,4,1,IT,Net 90,0
6724,Lewis-Murphy,18026.76,2023-11-08,data/invoices/INV-06724.pdf,12,1,HR,Net 90,0
9323,Young-Allen,141968.77,2023-07-09,data/invoices/INV-09323.pdf,1,5,Legal,Net 60,1
7811,"Henderson, Cox and Cox",122428.8,2024-03-28,data/invoices/INV-07811.pdf,2,3,Operations,Net 60,1
4472,Jones Inc,18446.95,2023-08-11,data/invoices/INV-04472.pdf,4,1,Legal,Net 60,0
5169,"Brennan, Wallace and Benson",16217.2,2023-02-23,data/invoices/INV-05169.pdf,8,1,HR,Net 60,0
4349,"Garcia, Humphrey and Baker",23171.29,2024-02-08,data/invoices/INV-04349.pdf,13,1,Legal,Net 90,0
7904,Johnson-Wood,91311.13,2023-07-10,data/invoices/INV-07904.pdf,3,2,Operations,Net 60,1
3627,Garner-Thornton,1879.53,2023-08-25,data/invoices/INV-03627.pdf,15,1,Marketing,Net 15,0
1790,Brock-Mcdonald,4092.89,2024-02-04,data/invoices/INV-01790.pdf,5,1,Operations,Net 90,0
8294,Marshall-Elliott,135236.64,2023-12-19,data/invoices/INV-08294.pdf,1,2,Operations,Net 30,1
2060,"Rodriguez, Figueroa and Sanchez",16027.96,2024-06-21,data/invoices/INV-02060.pdf,15,1,HR,Net 15,0
4014,"Mccall, Hanson and Alvarado",21728.74,2023-02-23,data/invoices/INV-04014.pdf,3,1,Operations,Net 90,0
